dataset_id,module,n_genes,n_samples,cronbach_alpha,table_type,module_a,module_b,mean_correlation,n_pairs,interpretation_boundary
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_inflammation,oxidative_stress_repair,0.471045137556197,8.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_inflammation,nfkb_inflammation,0.1845652561141851,14.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_inflammation,nutrient_sensing,0.5093753126576869,2.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_inflammation,stress_repair,0.4219339925669662,2.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_repair,nad_salvage_core,0.6671896832001453,12.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_repair,nad_de_novo,0.4469764212271105,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_repair,nad_consumption_repair,0.8112969329644214,1.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_repair,sirtuin_repair,0.7569946285820627,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_repair,oxidative_stress_repair,0.777802557747963,8.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_repair,nfkb_inflammation,0.3718128024756045,14.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_repair,nutrient_sensing,0.8168069591737084,2.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nad_consumption_repair,stress_repair,0.7564639378549816,2.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,sirtuin_repair,sirtuin_repair,0.6289141003169515,3.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,sirtuin_repair,stress_repair,0.6839293219381762,3.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_salvage_core,0.5848400933573366,18.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_de_novo,0.3748943549645404,9.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_consumption_inflammation,0.4487072489133029,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_consumption_repair,0.7471666325332125,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,sirtuin_repair,0.6575565989776061,9.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,ampk_mitochondria_repair,0.6277838287600361,3.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,mitochondrial_biogenesis,0.7053620028834144,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,oxidative_stress_repair,0.6937159356749448,12.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,nfkb_inflammation,0.3311001010204155,21.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,innate_immune_inflammation,0.3702722465943689,9.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,monocyte_macrophage,0.364656422956378,12.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,macrophage_resolution,0.2815020353531457,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,insulin_metabolism,0.6210550978286465,12.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,nutrient_sensing,0.7167625248834645,3.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,stress_repair,0.731104084991848,3.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,dna_damage_repair,0.6733131632673096,9.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,autophagy_repair,0.5438667859869016,12.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,ampk_mitochondria_repair,mitochondrial_stress,0.3547713681908337,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_salvage_core,0.6322737855462607,12.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_de_novo,0.4273251038059236,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_consumption_inflammation,0.4738067894448638,4.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_consumption_repair,0.815016184759435,4.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,sirtuin_repair,0.7267782322332055,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,mitochondrial_biogenesis,0.7299860809832385,1.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,oxidative_stress_repair,0.7539697362940788,8.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,nfkb_inflammation,0.3508943231185939,14.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,monocyte_macrophage,0.3975395277930264,8.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,nutrient_sensing,0.7737225854137304,2.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,stress_repair,0.7165857628218333,2.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,mitochondrial_biogenesis,mitochondrial_stress,0.3466246897641325,4.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,oxidative_stress_repair,sirtuin_repair,0.7118089191658554,12.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,oxidative_stress_repair,oxidative_stress_repair,0.755374013451247,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,oxidative_stress_repair,stress_repair,0.7749443276823689,4.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nfkb_inflammation,sirtuin_repair,0.3510648723995818,21.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nfkb_inflammation,oxidative_stress_repair,0.3393362237085435,28.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nfkb_inflammation,nfkb_inflammation,0.210557030008642,21.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nfkb_inflammation,nutrient_sensing,0.3426763148250287,7.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,nfkb_inflammation,stress_repair,0.2899404378650381,7.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,innate_immune_inflammation,nad_salvage_core,0.3938424349492206,18.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,innate_immune_inflammation,nad_de_novo,0.3367614844773851,9.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,innate_immune_inflammation,nad_consumption_inflammation,0.2318936824432545,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,innate_immune_inflammation,nad_consumption_repair,0.4250278811858869,6.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,innate_immune_inflammation,sirtuin_repair,0.4202997304091999,9.0,structural co-expression description; not a between-group significance test
GSE272133_muscle_bariatric,,,,,module_pair_correlation,innate_immune_inflammation,mitochondrial_biogenesis,0.4529796071643415,6.0,structural co-expression description; not a between-group significance test
